Kilometros,Tipo Combustible,Marca,Modelo,Edicion,Año,Color,Tipo de Vehiculo,Estatus de Vehiculo,Precio,Numero de Puertas
246240,Gasolina,Nissan,Altima,Touring,2022,Gris,Sedan,Usado,13440,2
148482,Gasolina,Toyota,Corolla,Sport,2008,Azul,Sedan,Usado,5600,4
82106,Electrico,BMW,X5,Deluxe,2019,Rojo,Coupe,Usado,16800,2
69744,Gasolina,Honda,Civic,Standard,2000,Verde,Compacto,Usado,5040,4
81190,GLP,Ford,F150,Standard,2016,Rojo,Camioneta,Usado,14560,4
50372,Gasolina,Nissan,Altima,Deluxe,2005,Gris,Coupe,Usado,5600,4
264428,Gasolina,Chevrolet,Cruze,Deluxe,2017,Verde,Coupe,Usado,11200,2
47051,GLP,Ford,F150,Deluxe,2020,Verde,Compacto,Usado,14400,4
226585,Gasolina,Chevrolet,Cruze,Standard,2004,Gris,Coupe,Usado,5600,4
227395,Gasolina,Ford,F150,Deluxe,2018,Negro,Coupe,Usado,11200,2
242021,Gasolina,Ford,F150,Limited,2000,Rojo,Coupe,Usado,5600,6
97819,Hibrido,Honda,Civic,Sport,2010,Negro,Compacto,Usado,6048,2
17194,Gasolina,Hyundai,Elantra,Sport,2006,Azul,SUV,Usado,10400,4
17588,GLP,Ford,F150,Deluxe,2010,Verde,Coupe,Usado,8000,4
247338,Gasolina,BMW,X5,Touring,2022,Azul,Camioneta,Usado,17472,1
147193,Gasolina,BMW,X5,Limited,2010,Azul,Compacto,Usado,5040,2
237234,Hibrido,Nissan,Altima,Deluxe,2001,Verde,Camioneta,Usado,8736,2
99209,GLP,Ford,F150,Limited,2011,Negro,Camioneta,Usado,7280,4
156239,Gasolina,Chevrolet,Cruze,Deluxe,2024,Azul,Sedan,Usado,13440,2
95418,Gasolina,BMW,X5,Sport,2020,Gris,Compacto,Usado,10080,4
77481,Hibrido,Toyota,Corolla,Sport,2017,Azul,SUV,Usado,17472,4
60567,Electrico,BMW,X5,Sport,2017,Gris,Sedan,Usado,16800,4
152622,Gasolina,BMW,X5,Touring,2017,Blanco,SUV,Usado,14560,4
199538,GLP,Chevrolet,Cruze,Deluxe,2021,Gris,Compacto,Usado,10080,2
139686,Hibrido,Toyota,Corolla,Limited,2017,Azul,Coupe,Usado,13440,2
231645,Gasolina,Ford,F150,Deluxe,2017,Azul,Coupe,Usado,11200,4
153593,Gasolina,Nissan,Altima,Touring,2018,Gris,Camioneta,Usado,14560,2
103683,Gas,Hyundai,Elantra,Sport,2008,Azul,Compacto,Usado,4284,2
9563,Gasolina,Toyota,Corolla,Standard,2017,Negro,Camioneta,Usado,27040,2
150091,Gas,Hyundai,Elantra,Sport,2009,Azul,Camioneta,Usado,6188,2
170139,Hibrido,Nissan,Altima,Touring,2010,Blanco,Compacto,Usado,6048,4
217522,GLP,Chevrolet,Cruze,Standard,2009,Blanco,Camioneta,Usado,7280,2
91357,GLP,Ford,F150,Sport,2012,Azul,Sedan,Usado,5600,2
72804,Gasolina,Ford,F150,Standard,2022,Verde,Camioneta,Usado,17472,2
96448,Gasolina,Nissan,Altima,Sport,2010,Gris,Sedan,Usado,5600,2
248861,Gasolina,Hyundai,Elantra,Touring,2000,Verde,Sedan,Usado,5600,4
147512,Gasolina,BMW,X5,Standard,2014,Azul,SUV,Usado,14560,2
193040,GLP,Chevrolet,Cruze,Deluxe,2015,Blanco,SUV,Usado,14560,4
86053,Gasolina,Honda,Civic,Deluxe,2006,Negro,Sedan,Usado,5600,4
287924,Electrico,BMW,X5,Touring,2002,Gris,Coupe,Usado,8400,4
88210,Hibrido,Nissan,Altima,Touring,2002,Gris,Compacto,Usado,6048,4
278204,GLP,Ford,F150,Limited,2015,Verde,Sedan,Usado,11200,2
233944,Gasolina,Toyota,Corolla,Sport,2008,Azul,Sedan,Usado,5600,4
43111,Gasolina,Ford,F150,Sport,2012,Blanco,Coupe,Usado,8000,2
262353,Gasolina,Toyota,Corolla,Deluxe,2022,Azul,Sedan,Usado,13440,4
142561,GLP,Ford,F150,Touring,2023,Azul,SUV,Usado,17472,4
54071,Gasolina,BMW,X5,Limited,2012,Azul,SUV,Usado,7280,2
197267,Electrico,BMW,X5,Standard,2021,Azul,Coupe,Usado,16800,4
83437,Gas,Hyundai,Elantra,Sport,2024,Gris,Compacto,Usado,10281,6
89079,Gasolina,Ford,F150,Limited,2015,Negro,Camioneta,Usado,14560,4
28188,Gasolina,Nissan,Altima,Standard,2014,Azul,SUV,Usado,20800,2
286624,GLP,Chevrolet,Cruze,Deluxe,2012,Verde,Sedan,Usado,5600,2
249209,Gasolina,Toyota,Corolla,Limited,2000,Negro,Coupe,Usado,5600,5
285591,Hibrido,Nissan,Altima,Sport,2020,Negro,Camioneta,Usado,17472,2
38078,Gasolina,Hyundai,Elantra,Deluxe,2001,Rojo,Compacto,Usado,7200,2
121076,Electrico,BMW,X5,Deluxe,2024,Blanco,Coupe,Usado,20160,2
84814,Hibrido,Toyota,Corolla,Sport,2001,Rojo,SUV,Usado,8736,4
31422,Gasolina,Hyundai,Elantra,Limited,2017,Rojo,SUV,Usado,20800,4
230789,Electrico,BMW,X5,Limited,2007,Rojo,Coupe,Usado,8400,4
25521,Gasolina,Nissan,Altima,Standard,2016,Rojo,SUV,Usado,20800,2
254836,Gasolina,Chevrolet,Cruze,Limited,2009,Verde,Coupe,Usado,5600,4
264607,GLP,Ford,F150,Sport,2023,Gris,Compacto,Usado,12096,2
182786,Hibrido,Toyota,Corolla,Deluxe,2023,Rojo,Compacto,Usado,14515,4
122867,Gas,Hyundai,Elantra,Deluxe,2010,Rojo,SUV,Usado,6188,4
53688,Gasolina,Honda,Civic,Touring,2014,Negro,SUV,Usado,14560,5
124949,Electrico,BMW,X5,Deluxe,2002,Blanco,SUV,Usado,10920,4
30262,Gasolina,Chevrolet,Cruze,Standard,2019,Gris,Coupe,Usado,16000,2
123588,Gasolina,Toyota,Corolla,Deluxe,2012,Gris,Compacto,Usado,5040,2
23160,Gas,Hyundai,Elantra,Touring,2023,Blanco,Coupe,Usado,16320,2
249234,Gasolina,Chevrolet,Cruze,Limited,2003,Gris,Coupe,Usado,5600,4
168899,Gasolina,Ford,F150,Standard,2007,Verde,Sedan,Usado,5600,2
288178,Gasolina,Honda,Civic,Sport,2005,Verde,Coupe,Usado,5600,4
108766,Gasolina,Hyundai,Elantra,Limited,2014,Verde,SUV,Usado,14560,4
146244,Hibrido,Honda,Civic,Touring,2001,Gris,Coupe,Usado,6720,2
12246,Electrico,BMW,X5,Sport,2004,Verde,Sedan,Usado,12000,6
147183,GLP,Ford,F150,Sport,2012,Verde,Compacto,Usado,5040,2
74579,Gasolina,Ford,F150,Deluxe,2024,Verde,SUV,Usado,17472,2
269610,Hibrido,Nissan,Altima,Deluxe,2023,Rojo,Coupe,Usado,16128,4
169883,Hibrido,Honda,Civic,Standard,2012,Blanco,SUV,Usado,8736,2
204289,Gasolina,Chevrolet,Cruze,Standard,2000,Azul,Coupe,Usado,5600,2
213600,Hibrido,Toyota,Corolla,Deluxe,2006,Azul,Coupe,Usado,6720,4
137627,Gasolina,Nissan,Altima,Limited,2011,Negro,Camioneta,Usado,7280,2
113571,Gasolina,Toyota,Corolla,Standard,2004,Azul,SUV,Usado,7280,2
294508,Gasolina,BMW,X5,Limited,2008,Blanco,Sedan,Usado,5600,3
207517,Gasolina,Hyundai,Elantra,Standard,2008,Gris,Camioneta,Usado,7280,2
50290,Gas,Hyundai,Elantra,Touring,2023,Gris,Compacto,Usado,10281,2
260631,Hibrido,Toyota,Corolla,Sport,2000,Blanco,Coupe,Usado,6720,2
240414,Hibrido,Honda,Civic,Touring,2024,Gris,Camioneta,Usado,20966,4
69283,Gasolina,Toyota,Corolla,Touring,2021,Negro,Compacto,Usado,10080,4
38324,Gasolina,Honda,Civic,Limited,2016,Negro,Coupe,Usado,16000,2
256940,Hibrido,Nissan,Altima,Touring,2000,Blanco,Sedan,Usado,6720,4
215967,Hibrido,Honda,Civic,Limited,2012,Negro,Coupe,Usado,6720,2
228497,Gasolina,Honda,Civic,Standard,2018,Azul,Camioneta,Usado,14560,2
57952,Gasolina,Toyota,Corolla,Sport,2023,Rojo,SUV,Usado,17472,2
285814,Gasolina,Ford,F150,Limited,2015,Azul,Camioneta,Usado,14560,4
256897,Electrico,BMW,X5,Touring,2009,Rojo,SUV,Usado,10920,2
58767,Hibrido,Honda,Civic,Standard,2000,Negro,Sedan,Usado,6720,4
195333,Hibrido,Toyota,Corolla,Deluxe,2015,Blanco,Compacto,Usado,12096,4
259370,Gasolina,Chevrolet,Cruze,Touring,2015,Negro,Coupe,Usado,11200,4
87241,Gasolina,BMW,X5,Sport,2007,Negro,SUV,Usado,7280,4
110978,Hibrido,Nissan,Altima,Touring,2002,Gris,Coupe,Usado,6720,2
192494,Hibrido,Toyota,Corolla,Sport,2024,Gris,Compacto,Usado,14515,2
61237,Electrico,BMW,X5,Sport,2009,Blanco,Sedan,Usado,8400,2
258154,Hibrido,Toyota,Corolla,Standard,2018,Verde,SUV,Usado,17472,4
162997,Hibrido,Toyota,Corolla,Sport,2003,Verde,Compacto,Usado,6048,2
275138,Gasolina,BMW,X5,Sport,2023,Rojo,Camioneta,Usado,17472,2
287865,Gasolina,Hyundai,Elantra,Limited,2013,Negro,Coupe,Usado,5600,2
106531,Gasolina,Toyota,Corolla,Standard,2007,Rojo,Compacto,Usado,5040,2
117945,Gasolina,Chevrolet,Cruze,Sport,2019,Rojo,SUV,Usado,14560,4
138884,Gasolina,Toyota,Corolla,Deluxe,2008,Verde,SUV,Usado,7280,4
259647,Gasolina,Chevrolet,Cruze,Sport,2010,Blanco,Camioneta,Usado,7280,2
57488,GLP,Ford,F150,Limited,2023,Azul,Sedan,Usado,13440,2
73871,Gasolina,Honda,Civic,Deluxe,2019,Blanco,Sedan,Usado,11200,2
188608,Hibrido,Honda,Civic,Deluxe,2007,Gris,Compacto,Usado,6048,4
38897,Electrico,BMW,X5,Deluxe,2018,Azul,Camioneta,Usado,31200,2
71923,Hibrido,Honda,Civic,Touring,2016,Verde,SUV,Usado,17472,2
4382,Gas,Hyundai,Elantra,Deluxe,2020,Azul,Compacto,Usado,15912,2
17033,Gasolina,Chevrolet,Cruze,Sport,2016,Azul,Coupe,Usado,16000,4
284645,Gasolina,Hyundai,Elantra,Sport,2001,Blanco,Camioneta,Usado,7280,2
217315,Gasolina,Ford,F150,Standard,2016,Negro,Compacto,Usado,10080,4
285693,GLP,Ford,F150,Standard,2018,Blanco,SUV,Usado,14560,4
183642,Gas,Hyundai,Elantra,Limited,2007,Rojo,SUV,Usado,6188,2
94101,Gasolina,Honda,Civic,Touring,2014,Verde,Coupe,Usado,11200,2
169216,Hibrido,Honda,Civic,Standard,2012,Verde,Coupe,Usado,6720,4
26806,Gasolina,Chevrolet,Cruze,Deluxe,2002,Verde,Coupe,Usado,8000,4
61897,Gasolina,Honda,Civic,Sport,2018,Azul,Sedan,Usado,11200,2
40918,Hibrido,Honda,Civic,Standard,2021,Negro,Compacto,Usado,17280,4
242235,Gas,Hyundai,Elantra,Sport,2019,Gris,Coupe,Usado,9520,4
130057,Gasolina,Chevrolet,Cruze,Sport,2008,Gris,Compacto,Usado,5040,2
219723,Gasolina,Ford,F150,Standard,2022,Gris,Coupe,Usado,13440,4
95294,Hibrido,Honda,Civic,Limited,2003,Negro,Sedan,Usado,6720,2
240228,Gasolina,BMW,X5,Standard,2013,Rojo,SUV,Usado,7280,2
44692,Electrico,BMW,X5,Deluxe,2011,Gris,Camioneta,Usado,15600,2
291779,Gasolina,Ford,F150,Touring,2005,Azul,SUV,Usado,7280,4
37047,Gasolina,BMW,X5,Deluxe,2009,Negro,Compacto,Usado,7200,4
133851,Gasolina,Hyundai,Elantra,Touring,2008,Rojo,Coupe,Usado,5600,4
75556,Gasolina,Toyota,Corolla,Sport,2021,Azul,Camioneta,Usado,14560,2
143338,Gasolina,Chevrolet,Cruze,Standard,2011,Gris,Camioneta,Usado,7280,2
158450,GLP,Chevrolet,Cruze,Limited,2000,Gris,SUV,Usado,7280,4
292608,GLP,Ford,F150,Sport,2007,Negro,Sedan,Usado,5600,2
277703,GLP,Chevrolet,Cruze,Deluxe,2004,Rojo,SUV,Usado,7280,2
257416,Gasolina,Ford,F150,Touring,2002,Verde,Camioneta,Usado,7280,2
78404,Electrico,BMW,X5,Standard,2013,Azul,Coupe,Usado,8400,2
176170,Gas,Hyundai,Elantra,Deluxe,2001,Blanco,Camioneta,Usado,6188,4
214524,Gasolina,BMW,X5,Standard,2014,Negro,Coupe,Usado,11200,2
208399,Electrico,BMW,X5,Sport,2005,Rojo,Compacto,Usado,7560,4
124674,Hibrido,Honda,Civic,Sport,2002,Verde,Compacto,Usado,6048,4
126398,Gasolina,Toyota,Corolla,Deluxe,2013,Gris,Sedan,Usado,5600,4
204317,Gasolina,Honda,Civic,Touring,2006,Azul,Coupe,Usado,5600,2
146167,Gas,Hyundai,Elantra,Touring,2024,Gris,Camioneta,Usado,14851,4
280299,GLP,Ford,F150,Standard,2003,Gris,Compacto,Usado,5040,4
247623,GLP,Ford,F150,Limited,2011,Blanco,SUV,Usado,7280,2
255323,Hibrido,Toyota,Corolla,Standard,2007,Negro,SUV,Usado,8736,2
146866,Gasolina,Chevrolet,Cruze,Sport,2010,Azul,Compacto,Usado,5040,4
143811,Gasolina,Honda,Civic,Limited,2016,Gris,Camioneta,Usado,14560,4
258831,Hibrido,Nissan,Altima,Limited,2010,Rojo,Camioneta,Usado,8736,2
103395,Hibrido,Honda,Civic,Limited,2008,Verde,Camioneta,Usado,8736,2
20997,Hibrido,Honda,Civic,Deluxe,2009,Blanco,Coupe,Usado,9600,4
150021,GLP,Ford,F150,Limited,2010,Azul,Coupe,Usado,5600,4
73195,Gasolina,Toyota,Corolla,Sport,2012,Negro,Coupe,Usado,5600,2
689,Gas,Hyundai,Elantra,Standard,2021,Gris,Coupe,Usado,17680,4
39715,Hibrido,Nissan,Altima,Limited,2016,Gris,SUV,Usado,24960,2
176175,Gasolina,Honda,Civic,Touring,2012,Rojo,Camioneta,Usado,7280,2
67914,Hibrido,Honda,Civic,Touring,2020,Rojo,Camioneta,Usado,17472,4
86812,Gasolina,Toyota,Corolla,Sport,2015,Verde,Coupe,Usado,11200,2
153619,Gasolina,BMW,X5,Sport,2021,Rojo,Sedan,Usado,11200,4
77303,Gasolina,Hyundai,Elantra,Touring,2021,Azul,Compacto,Usado,10080,2
17648,Hibrido,Nissan,Altima,Deluxe,2017,Negro,SUV,Usado,24960,4
248310,Hibrido,Toyota,Corolla,Deluxe,2008,Rojo,Compacto,Usado,6048,2
176974,GLP,Ford,F150,Sport,2016,Azul,Sedan,Usado,11200,4
211556,Gasolina,Chevrolet,Cruze,Touring,2023,Blanco,Camioneta,Usado,17472,4
16245,Gasolina,Honda,Civic,Standard,2005,Blanco,SUV,Usado,10400,2
61620,Gasolina,Ford,F150,Limited,2010,Blanco,Compacto,Usado,5040,2
46940,Hibrido,Toyota,Corolla,Standard,2015,Azul,Compacto,Usado,17280,2
133886,Hibrido,Honda,Civic,Deluxe,2024,Blanco,Coupe,Usado,16128,2
272613,Hibrido,Toyota,Corolla,Sport,2007,Azul,Coupe,Usado,6720,2
35841,Gasolina,Toyota,Corolla,Touring,2012,Gris,SUV,Usado,10400,2
195728,Hibrido,Toyota,Corolla,Touring,2024,Azul,Camioneta,Usado,20966,4
98762,Hibrido,Honda,Civic,Touring,2000,Rojo,Sedan,Usado,6720,4
15995,GLP,Chevrolet,Cruze,Touring,2015,Azul,SUV,Usado,20800,4
45352,GLP,Chevrolet,Cruze,Touring,2007,Rojo,SUV,Usado,10400,2
65258,Gasolina,Hyundai,Elantra,Sport,2016,Rojo,Camioneta,Usado,14560,4
129936,GLP,Ford,F150,Standard,2010,Rojo,Coupe,Usado,5600,4
156823,Hibrido,Toyota,Corolla,Standard,2004,Azul,SUV,Usado,8736,2
219207,Hibrido,Honda,Civic,Sport,2013,Negro,SUV,Usado,8736,4
211068,GLP,Chevrolet,Cruze,Sport,2015,Azul,Compacto,Usado,10080,4
173702,Gasolina,Nissan,Altima,Limited,2011,Blanco,Camioneta,Usado,7280,4
90976,Gas,Hyundai,Elantra,Limited,2003,Blanco,Compacto,Usado,4284,4
229434,Gas,Hyundai,Elantra,Limited,2024,Gris,Sedan,Usado,11424,2
245296,Hibrido,Toyota,Corolla,Deluxe,2011,Verde,Compacto,Usado,6048,4
2489,Gasolina,Honda,Civic,Limited,2007,Rojo,Coupe,Usado,10400,4
210162,Hibrido,Honda,Civic,Touring,2006,Rojo,SUV,Usado,8736,4
244277,Hibrido,Honda,Civic,Deluxe,2017,Blanco,SUV,Usado,17472,4
45200,Electrico,BMW,X5,Limited,2002,Rojo,Compacto,Usado,10800,2
220311,Hibrido,Nissan,Altima,Limited,2006,Gris,SUV,Usado,8736,4
136837,Hibrido,Toyota,Corolla,Sport,2022,Verde,Coupe,Usado,16128,4
204789,Gasolina,Toyota,Corolla,Touring,2014,Azul,SUV,Usado,14560,4
132840,Hibrido,Honda,Civic,Touring,2003,Azul,Sedan,Usado,6720,2
244899,Gasolina,BMW,X5,Touring,2013,Gris,Coupe,Usado,5600,2
94140,Gasolina,Ford,F150,Sport,2011,Negro,Camioneta,Usado,7280,4
215934,GLP,Chevrolet,Cruze,Limited,2011,Blanco,Sedan,Usado,5600,4
203837,Hibrido,Nissan,Altima,Standard,2003,Verde,Camioneta,Usado,8736,4
154162,Gasolina,Hyundai,Elantra,Sport,2023,Negro,Sedan,Usado,13440,2
30395,Hibrido,Nissan,Altima,Limited,2020,Verde,Coupe,Usado,19200,2
242702,Gas,Hyundai,Elantra,Sport,2018,Negro,SUV,Usado,12376,4
212692,Gasolina,Chevrolet,Cruze,Deluxe,2013,Verde,SUV,Usado,7280,2
49751,Hibrido,Nissan,Altima,Touring,2022,Rojo,Compacto,Usado,20736,4
271242,GLP,Chevrolet,Cruze,Standard,2020,Negro,Coupe,Usado,11200,2
185147,Gasolina,Chevrolet,Cruze,Touring,2014,Azul,Sedan,Usado,11200,2
182543,Gasolina,BMW,X5,Standard,2015,Verde,Coupe,Usado,11200,2
134888,Gasolina,Ford,F150,Touring,2011,Negro,Coupe,Usado,5600,2
235062,Electrico,BMW,X5,Deluxe,2020,Gris,Compacto,Usado,15120,4
124090,Gasolina,Hyundai,Elantra,Sport,2015,Verde,Sedan,Usado,11200,4
111198,Gasolina,BMW,X5,Sport,2011,Gris,Sedan,Usado,5600,2
8807,Gasolina,Hyundai,Elantra,Standard,2004,Verde,SUV,Usado,13520,4
28216,Gasolina,Hyundai,Elantra,Deluxe,2009,Rojo,Sedan,Usado,8000,4
7516,Gasolina,Honda,Civic,Sport,2020,Blanco,Sedan,Usado,20800,4
176935,GLP,Ford,F150,Limited,2015,Rojo,Coupe,Usado,11200,2
93531,Hibrido,Honda,Civic,Touring,2008,Azul,Camioneta,Usado,8736,2
110577,Gasolina,Toyota,Corolla,Standard,2000,Gris,SUV,Usado,7280,2
89843,Gas,Hyundai,Elantra,Limited,2024,Negro,Camioneta,Usado,14851,2
170116,Gasolina,Toyota,Corolla,Deluxe,2005,Verde,Camioneta,Usado,7280,4
239778,Gasolina,BMW,X5,Touring,2011,Blanco,Sedan,Usado,5600,4
284043,Gasolina,Honda,Civic,Standard,2003,Negro,SUV,Usado,7280,4
285168,Gasolina,Toyota,Corolla,Touring,2012,Blanco,Sedan,Usado,5600,2
211190,Hibrido,Honda,Civic,Standard,2015,Gris,SUV,Usado,17472,4
77275,Gasolina,Ford,F150,Standard,2016,Negro,Sedan,Usado,11200,4
151493,GLP,Ford,F150,Deluxe,2002,Negro,SUV,Usado,7280,4
83882,Hibrido,Toyota,Corolla,Touring,2022,Azul,Compacto,Usado,14515,2
253429,Gasolina,Toyota,Corolla,Limited,2019,Azul,Compacto,Usado,10080,4
53074,Gasolina,Ford,F150,Deluxe,2001,Gris,SUV,Usado,7280,4
48178,Gasolina,Ford,F150,Standard,2007,Gris,Compacto,Usado,7200,2
283358,Gasolina,Toyota,Corolla,Standard,2004,Verde,Sedan,Usado,5600,4
216942,GLP,Chevrolet,Cruze,Limited,2018,Negro,Compacto,Usado,10080,2
225712,Gasolina,Nissan,Altima,Standard,2022,Blanco,SUV,Usado,17472,4
295369,GLP,Ford,F150,Standard,2017,Blanco,Coupe,Usado,11200,4
173184,Gasolina,Honda,Civic,Sport,2017,Negro,SUV,Usado,14560,2
256478,Gas,Hyundai,Elantra,Sport,2007,Verde,Sedan,Usado,4760,2
128368,Gasolina,BMW,X5,Deluxe,2008,Gris,Camioneta,Usado,7280,2
242872,Hibrido,Honda,Civic,Deluxe,2021,Blanco,Sedan,Usado,13440,4
193010,Gasolina,Chevrolet,Cruze,Touring,2009,Rojo,Sedan,Usado,5600,2
149440,Hibrido,Toyota,Corolla,Limited,2009,Verde,Sedan,Usado,6720,4
5202,Electrico,BMW,X5,Standard,2024,Azul,SUV,Usado,48672,2
68425,Gasolina,BMW,X5,Deluxe,2007,Gris,Compacto,Usado,5040,4
90857,Gasolina,Ford,F150,Touring,2013,Negro,SUV,Usado,7280,2
165550,Gasolina,Honda,Civic,Deluxe,2023,Verde,SUV,Usado,17472,6
227643,Gasolina,Toyota,Corolla,Limited,2002,Negro,Coupe,Usado,5600,2
120995,GLP,Chevrolet,Cruze,Deluxe,2017,Verde,Coupe,Usado,11200,4
293216,Hibrido,Honda,Civic,Deluxe,2018,Azul,SUV,Usado,17472,4
180991,GLP,Chevrolet,Cruze,Limited,2024,Verde,Coupe,Usado,13440,4
104623,Hibrido,Honda,Civic,Standard,2021,Verde,Camioneta,Usado,17472,4
195690,Gasolina,Hyundai,Elantra,Limited,2003,Rojo,SUV,Usado,7280,2
124026,Gasolina,Ford,F150,Deluxe,2014,Verde,SUV,Usado,14560,2
63057,GLP,Ford,F150,Standard,2015,Gris,Compacto,Usado,10080,4
97031,Gas,Hyundai,Elantra,Deluxe,2008,Verde,Compacto,Usado,4284,2
230028,Hibrido,Toyota,Corolla,Deluxe,2014,Blanco,Camioneta,Usado,17472,3
33933,Hibrido,Honda,Civic,Standard,2000,Rojo,Sedan,Usado,9600,2
158989,Hibrido,Toyota,Corolla,Standard,2021,Azul,Coupe,Usado,13440,4
66866,Electrico,BMW,X5,Standard,2006,Negro,Compacto,Usado,7560,2
29675,Hibrido,Honda,Civic,Standard,2004,Azul,Compacto,Usado,8640,2
146104,Electrico,BMW,X5,Standard,2024,Verde,Sedan,Usado,20160,4
186072,Gasolina,Toyota,Corolla,Deluxe,2007,Blanco,Coupe,Usado,5600,2
4299,Gasolina,Nissan,Altima,Deluxe,2013,Verde,Compacto,Usado,9360,4
245858,Gasolina,Ford,F150,Touring,2017,Verde,Camioneta,Usado,14560,2
173647,Electrico,BMW,X5,Touring,2008,Blanco,SUV,Usado,10920,2
234880,Gasolina,Hyundai,Elantra,Deluxe,2011,Negro,Coupe,Usado,5600,4
179448,Electrico,BMW,X5,Standard,2014,Verde,Coupe,Usado,16800,2
183694,GLP,Ford,F150,Touring,2017,Blanco,SUV,Usado,14560,4
236387,Gasolina,Hyundai,Elantra,Standard,2010,Verde,Coupe,Usado,5600,4
153794,Gasolina,Toyota,Corolla,Standard,2003,Verde,Sedan,Usado,5600,4
99640,Gasolina,Toyota,Corolla,Sport,2014,Verde,SUV,Usado,14560,4
148525,Gasolina,Ford,F150,Sport,2005,Azul,SUV,Usado,7280,4
143716,Gasolina,Honda,Civic,Sport,2003,Negro,Coupe,Usado,5600,4
26784,Gasolina,Hyundai,Elantra,Touring,2023,Blanco,Coupe,Usado,19200,4
158346,Gasolina,Nissan,Altima,Touring,2010,Rojo,Camioneta,Usado,7280,4
149211,Electrico,BMW,X5,Limited,2015,Rojo,Coupe,Usado,16800,2
171827,Gas,Hyundai,Elantra,Sport,2023,Gris,Coupe,Usado,11424,4
289104,Gasolina,Toyota,Corolla,Limited,2012,Verde,Sedan,Usado,5600,4
235269,GLP,Ford,F150,Standard,2011,Gris,Coupe,Usado,5600,4
185767,Gasolina,Honda,Civic,Standard,2001,Blanco,SUV,Usado,7280,3
30245,Gasolina,Hyundai,Elantra,Sport,2021,Azul,Camioneta,Usado,20800,4
268749,Gasolina,Nissan,Altima,Sport,2013,Rojo,Camioneta,Usado,7280,4
24064,Gasolina,Honda,Civic,Limited,2009,Azul,Coupe,Usado,8000,4
243587,GLP,Ford,F150,Touring,2014,Rojo,SUV,Usado,14560,2
183737,Gasolina,Ford,F150,Sport,2021,Azul,Compacto,Usado,10080,2
35675,GLP,Chevrolet,Cruze,Limited,2016,Blanco,Sedan,Usado,16000,4
220502,Gasolina,Chevrolet,Cruze,Limited,2008,Gris,Compacto,Usado,5040,4
262628,GLP,Chevrolet,Cruze,Touring,2022,Verde,Coupe,Usado,13440,4
86002,GLP,Chevrolet,Cruze,Standard,2013,Azul,SUV,Usado,7280,2
185522,Gasolina,Hyundai,Elantra,Standard,2008,Azul,Coupe,Usado,5600,2
131255,Gasolina,Hyundai,Elantra,Standard,2014,Azul,Camioneta,Usado,14560,4
207505,Gasolina,Honda,Civic,Deluxe,2001,Azul,Sedan,Usado,5600,4
285995,Hibrido,Honda,Civic,Touring,2018,Rojo,Sedan,Usado,13440,4
176188,Gasolina,Nissan,Altima,Touring,2000,Gris,Camioneta,Usado,7280,2
215249,GLP,Chevrolet,Cruze,Touring,2009,Azul,Compacto,Usado,5040,2
146292,Electrico,BMW,X5,Limited,2010,Gris,Coupe,Usado,8400,4
47997,Gasolina,BMW,X5,Standard,2016,Azul,Compacto,Usado,14400,2
36163,Gasolina,BMW,X5,Deluxe,2020,Azul,Camioneta,Usado,20800,4
92908,Gasolina,Hyundai,Elantra,Standard,2008,Azul,Sedan,Usado,5600,4
187134,Gasolina,Hyundai,Elantra,Deluxe,2009,Verde,Sedan,Usado,5600,2
3230,GLP,Chevrolet,Cruze,Touring,2011,Rojo,SUV,Usado,13520,2
260537,Hibrido,Honda,Civic,Touring,2022,Negro,Sedan,Usado,16128,2
121338,Gasolina,Honda,Civic,Deluxe,2022,Rojo,SUV,Usado,17472,4
214898,Gasolina,Chevrolet,Cruze,Limited,2018,Verde,SUV,Usado,14560,2
78115,Electrico,BMW,X5,Limited,2011,Negro,Sedan,Usado,8400,2
35758,Gas,Hyundai,Elantra,Deluxe,2008,Gris,Camioneta,Usado,8840,4
245659,Gasolina,Ford,F150,Sport,2023,Gris,SUV,Usado,17472,2
164516,Gasolina,Chevrolet,Cruze,Sport,2018,Blanco,Compacto,Usado,10080,2
282995,Gasolina,Hyundai,Elantra,Sport,2000,Azul,Compacto,Usado,5040,4
87069,Gasolina,Hyundai,Elantra,Deluxe,2001,Azul,Compacto,Usado,5040,2
71114,Gasolina,BMW,X5,Deluxe,2016,Azul,Sedan,Usado,11200,4
26022,Hibrido,Nissan,Altima,Sport,2007,Azul,SUV,Usado,12480,2
3283,Gasolina,BMW,X5,Standard,2022,Blanco,Camioneta,Usado,32448,2
83484,Gasolina,Toyota,Corolla,Sport,2016,Verde,Coupe,Usado,11200,4
9295,Gasolina,Hyundai,Elantra,Touring,2019,Verde,SUV,Usado,27040,2
170799,Electrico,BMW,X5,Standard,2015,Rojo,Coupe,Usado,16800,2
237648,Hibrido,Nissan,Altima,Sport,2021,Negro,Compacto,Usado,12096,2
188044,Gasolina,Toyota,Corolla,Deluxe,2022,Rojo,Compacto,Usado,12096,2
94162,Gasolina,Hyundai,Elantra,Deluxe,2012,Blanco,Coupe,Usado,5600,2
299015,Gasolina,Nissan,Altima,Deluxe,2000,Verde,Coupe,Usado,5600,4
19318,Gasolina,Honda,Civic,Limited,2016,Rojo,Camioneta,Usado,20800,2
180214,Hibrido,Toyota,Corolla,Limited,2020,Gris,Sedan,Usado,13440,4
